nom,organisation_nom,plateforme,repertoire_url,description,est_fork,date_creation,derniere_mise_a_jour,page_accueil,nombre_stars,nombre_forks,licence,nombre_issues_ouvertes,langage,topics
tables-hachage,InriaMecsci,GitHub,https://github.com/InriaMecsci/tables-hachage,Grain 3.0 : tables de hachage,False,2013-04-29T08:09:43Z,2019-03-05T17:57:37Z,https://gitlab.inria.fr/mecsci/grains/tables-hachage,0,0,,0,JavaScript,
codes-secrets,InriaMecsci,GitHub,https://github.com/InriaMecsci/codes-secrets,Grain 3.0 : codes secrets,False,2013-04-29T13:52:21Z,2019-03-05T17:48:30Z,https://gitlab.inria.fr/mecsci/grains/codes-secrets,0,0,,0,JavaScript,
tetris-botte-serv,InriaMecsci,GitHub,https://github.com/InriaMecsci/tetris-botte-serv,Grain 3.0 : Tetris Botté côte serveur,False,2013-04-29T14:26:39Z,2019-03-05T17:31:56Z,https://gitlab.inria.fr/mecsci/grains/tetris-botte-serv,0,0,,0,PHP,
rubiks-cube,InriaMecsci,GitHub,https://github.com/InriaMecsci/rubiks-cube,grain3.0:rubiks-cube,False,2013-05-01T16:31:11Z,2019-03-05T18:19:08Z,https://gitlab.inria.fr/mecsci/grains/rubiks-cube,1,0,,1,JavaScript,
algo-football,InriaMecsci,GitHub,https://github.com/InriaMecsci/algo-football,GRAIN OBSOLETE,False,2013-05-15T18:04:16Z,2014-07-02T21:32:57Z,,0,0,,0,JavaScript,
modele-sir,InriaMecsci,GitHub,https://github.com/InriaMecsci/modele-sir,grain3.0:modele-sir,False,2013-06-03T15:51:13Z,2019-03-05T18:13:32Z,https://gitlab.inria.fr/mecsci/grains/modele-sir,0,0,,0,JavaScript,
bin-packing,InriaMecsci,GitHub,https://github.com/InriaMecsci/bin-packing,GRAIN OBSOLETE,False,2013-06-05T17:44:56Z,2015-11-05T21:20:37Z,,2,0,,0,JavaScript,
algo-predateurs,InriaMecsci,GitHub,https://github.com/InriaMecsci/algo-predateurs,grain3.0:algo-predateurs,False,2013-06-10T14:12:52Z,2019-03-05T18:07:33Z,https://gitlab.inria.fr/mecsci/grains/algo-predateurs,0,1,,0,JavaScript,
alignement-sequences,InriaMecsci,GitHub,https://github.com/InriaMecsci/alignement-sequences,Alignement de séquences,False,2013-06-11T08:37:26Z,2019-03-05T18:26:08Z,https://gitlab.inria.fr/mecsci/grains/alignement-sequences,0,0,,0,JavaScript,
regions-codantes,InriaMecsci,GitHub,https://github.com/InriaMecsci/regions-codantes,grain3.0:regions-codantes,False,2013-06-11T08:39:58Z,2019-03-06T08:12:45Z,https://gitlab.inria.fr/mecsci/grains/regions-codantes,0,0,,0,JavaScript,
algo-ford-fulkerson,InriaMecsci,GitHub,https://github.com/InriaMecsci/algo-ford-fulkerson,grain3.0:algo-ford-fulkerson,False,2013-06-14T21:27:51Z,2019-03-05T18:06:49Z,https://gitlab.inria.fr/mecsci/grains/algo-ford-fulkerson,0,0,,0,JavaScript,
jeu-de-hamming,InriaMecsci,GitHub,https://github.com/InriaMecsci/jeu-de-hamming,grain3.0:jeu-de-hamming,False,2013-06-14T21:31:12Z,2019-03-05T18:08:16Z,https://gitlab.inria.fr/mecsci/grains/jeu-de-hamming,0,0,,0,JavaScript,
creation-ARN,InriaMecsci,GitHub,https://github.com/InriaMecsci/creation-ARN,grain3.0:creation-ARN,False,2013-07-24T12:07:03Z,2019-03-05T18:17:56Z,https://gitlab.inria.fr/mecsci/grains/creation-arn,0,0,,0,JavaScript,
des-mots-dans-le-cerveau,InriaMecsci,GitHub,https://github.com/InriaMecsci/des-mots-dans-le-cerveau,grain3.0:des-mots-dans-le-cerveau,False,2013-08-16T12:38:22Z,2019-03-05T18:16:35Z,https://gitlab.inria.fr/mecsci/grains/des-mots-dans-le-cerveau,0,0,,0,JavaScript,
cryptris,InriaMecsci,GitHub,https://github.com/InriaMecsci/cryptris,"Cryptris, a game about asymmetric cryptography",True,2014-06-12T15:57:24Z,2019-03-05T18:24:58Z,https://gitlab.inria.fr/mecsci/grains/cryptris,32,5,Other,0,JavaScript,
datagramme,InriaMecsci,GitHub,https://github.com/InriaMecsci/datagramme,Site du jeu datagramme,False,2014-08-12T16:49:06Z,2019-04-03T07:54:29Z,,0,2,Other,0,JavaScript,
JavascoolWeb,InriaMecsci,GitHub,https://github.com/InriaMecsci/JavascoolWeb,Une version Web de javascool,False,2015-03-13T12:30:18Z,2019-03-06T08:16:23Z,https://gitlab.inria.fr/mecsci/grains/javaschoolweb,0,0,,0,JavaScript,
alignement-sequences-adn,InriaMecsci,GitHub,https://github.com/InriaMecsci/alignement-sequences-adn,"Même grain que les ""alignements de séquences"" sans la possibilité de faire de l'alignement de protéines",False,2015-05-06T09:57:13Z,2019-03-06T08:20:01Z,https://gitlab.inria.fr/mecsci/grains/alignement-sequences-adn,0,0,,0,JavaScript,
snappy,InriaMecsci,GitHub,https://github.com/InriaMecsci/snappy,Snappy: relier programmation graphique et textuelle,False,2015-08-06T08:40:54Z,2019-03-05T17:22:50Z,https://gitlab.inria.fr/mecsci/grains/snappy,0,0,GNU General Public License v2.0,5,JavaScript,
alignement-sequences-adn-english,InriaMecsci,GitHub,https://github.com/InriaMecsci/alignement-sequences-adn-english,,False,2015-10-02T11:42:25Z,2019-03-06T08:23:48Z,https://gitlab.inria.fr/mecsci/grains/alignement-sequences-adn-english,0,0,,0,JavaScript,
regions-codantes-english,InriaMecsci,GitHub,https://github.com/InriaMecsci/regions-codantes-english,,False,2015-10-02T11:43:30Z,2015-10-05T13:47:12Z,,0,0,,0,JavaScript,
NeuroSmart,InriaMecsci,GitHub,https://github.com/InriaMecsci/NeuroSmart,NeuroSmart project,False,2017-09-15T09:29:06Z,2017-09-15T09:29:06Z,,0,0,,0,,
